dimCustomerMasterId,year,productGrouping,totalSpent,recentDate,attendancePercent,renewedBeforeDays,source_tenure,tenure,distToVenue,recency,missed_games_1,missed_games_2,missed_games_over_2,isNextYear_Buyer,Label,Score_0,Score_1
42,2022,Flex Plan,312.0,2022-06-25,0.0,10,730,150,38.2,0,0,0,0,0,0,0.8668,0.1332
238,2022,Half Season,466.0,2022-05-14,0.75,6,365,217,14.62,1,1,0,0,0,0,0.9527,0.0473
313,2022,Full Season,1267.5,2022-03-12,1.0,103,365,103,3764.39,0,0,0,0,0,0,0.5185,0.4815
322,2022,Full Season,875.5,2022-06-25,0.75,159,1095,1054,29.38,0,1,1,0,0,1,0.3755,0.6245
454,2022,Full Season,700.4,2022-06-25,0.38,162,1095,1087,23.14,0,0,0,1,0,0,0.5208,0.4792
493,2022,Full Season,437.75,2022-05-22,0.25,159,730,988,30.3,1,2,0,1,0,0,0.8297,0.1703
501,2022,Full Season,1575.9,2022-05-28,0.38,100,730,972,17.84,0,0,0,1,0,0,0.8421,0.1579
552,2022,Full Season,3237.36,2022-04-09,0.5,32,730,963,82.18,0,0,1,0,0,0,0.8647,0.1353
649,2022,Full Season,875.5,2022-05-22,0.25,159,1095,1005,9.54,1,2,0,1,0,0,0.8373,0.1627
693,2022,Full Season,5253.0,2022-05-28,0.88,159,1095,964,26.75,0,1,0,0,0,0,0.7724,0.2276
745,2022,Full Season,963.05,1970-01-01,0.0,162,1095,999,26.22,0,0,0,1,0,1,0.3706,0.6294
788,2022,Full Season,2276.3,2022-06-25,0.75,99,730,963,12.75,2,1,1,0,0,0,0.6541,0.3459
933,2022,Full Season,1225.7,2022-06-25,0.88,106,1095,962,52.45,0,0,1,0,0,0,0.6992,0.3008
1042,2022,Full Season,1156.0,2022-05-22,0.44,32,365,257,12.29,1,2,1,0,0,0,0.8737,0.1263
1082,2022,Full Season,1050.6,2022-05-28,0.88,161,1095,1091,81.02,0,1,0,0,0,0,0.6357,0.3643
1120,2022,Full Season,2276.3,2022-06-25,0.88,101,1095,1091,17.51,1,2,0,0,0,1,0.4709,0.5291
1267,2022,Full Season,476.0,2022-04-24,0.5,9,1095,828,38.2,3,1,0,1,0,0,0.8218,0.1782
1348,2022,Full Season,875.5,2022-06-25,0.63,159,1095,1038,35.95,0,0,0,1,0,1,0.4086,0.5914
1383,2022,Full Season,510.0,2022-04-09,0.38,161,365,446,65.22,4,1,0,1,0,0,0.847,0.153
1505,2022,Full Season,664.02,1970-01-01,0.0,5,1095,1074,56.08,0,0,1,0,0,0,0.7193,0.2807
1781,2022,Full Season,2188.75,2022-06-25,0.85,159,1095,1054,10.46,0,1,0,0,0,1,0.3486,0.6514
1869,2022,Half Season,1440.0,2022-05-22,0.94,19,730,508,62.69,0,0,0,0,0,0,0.8836,0.1164
2004,2022,Full Season,2276.3,2022-04-24,0.31,162,730,980,17.84,3,0,1,1,0,0,0.5499,0.4501
2097,2022,Half Season,986.0,2022-05-22,0.33,28,365,491,21.65,0,0,1,0,0,0,0.8741,0.1259
2271,2022,Flex Plan,200.0,2022-06-25,0.0,15,730,81,12.75,0,0,0,0,0,0,0.8594,0.1406
2362,2022,Full Season,3414.45,2022-06-25,0.79,162,1095,991,59.73,0,0,1,0,0,1,0.415,0.585
2611,2022,Full Season,22100.0,2022-06-25,0.91,157,730,1101,48.37,0,1,0,0,0,1,0.369,0.631
2614,2022,Full Season,4028.38,2022-05-28,0.5,2,365,142,0.0,0,1,0,0,0,0,0.9434,0.0566
2669,2022,Full Season,397.22,1970-01-01,0.0,162,1095,918,9.54,0,0,0,1,0,0,0.603,0.397
2788,2022,Full Season,1530.0,2022-04-24,0.13,162,730,963,0.0,3,0,0,2,0,0,0.5948,0.4052
2832,2022,Full Season,5304.0,2022-05-22,0.5,88,365,354,11.08,1,2,1,0,0,0,0.8122,0.1878
2866,2022,Full Season,952.0,2022-06-25,0.75,73,730,453,38.79,0,2,0,0,0,0,0.7353,0.2647
2883,2022,Full Season,425.0,2022-06-25,0.5,159,730,745,56.49,0,0,0,1,0,0,0.785,0.215
2911,2022,Full Season,1138.15,2022-06-25,0.88,162,1095,1034,281.21,0,2,0,0,0,1,0.3064,0.6936
2920,2022,Full Season,437.75,1970-01-01,0.0,159,730,961,47.79,0,0,0,1,0,0,0.6558,0.3442
2962,2022,Full Season,5253.0,2022-06-25,0.94,159,1095,1083,27.58,0,1,0,0,0,1,0.3949,0.6051
3047,2022,Half Season,1138.0,2022-05-22,0.75,12,365,462,66.1,0,1,0,0,0,0,0.9449,0.0551
3064,2022,Full Season,1033.78,1970-01-01,0.0,162,1095,1000,60.17,0,0,0,1,0,1,0.3788,0.6212
3228,2022,Full Season,425.0,2022-06-25,0.75,159,730,990,11.45,0,0,0,1,0,1,0.4363,0.5637
3271,2022,Full Season,525.3,2022-05-28,0.88,161,1095,1051,23.35,0,1,0,0,0,0,0.662,0.338
3359,2022,Full Season,787.95,1970-01-01,0.0,162,1095,1067,24.84,0,0,0,1,0,1,0.3787,0.6213
3443,2022,Full Season,7004.0,2022-05-28,0.38,79,730,962,21.65,0,2,0,1,0,0,0.8525,0.1475
3606,2022,Full Season,875.5,2022-05-28,0.63,159,1095,1054,41.7,0,3,0,0,0,0,0.7338,0.2662
3617,2022,Full Season,1050.6,2022-06-25,0.63,161,1095,1055,0.0,0,2,0,0,0,1,0.389,0.611
3620,2022,Full Season,452.0,2022-06-25,0.88,25,365,508,26.75,0,2,0,0,0,0,0.7365,0.2635
3641,2022,Full Season,221.85,1970-01-01,0.0,114,365,157,27.58,0,0,0,1,0,0,0.8034,0.1966
3747,2022,Full Season,437.75,2022-06-25,0.88,101,1095,1095,39.09,0,2,0,0,0,0,0.588,0.412
3825,2022,Full Season,578.62,2022-05-28,1.0,53,1095,941,42.31,0,0,0,0,0,0,0.86,0.14
3876,2022,Full Season,453.49,2022-05-28,0.88,0,0,225,0.0,0,1,0,0,0,0,0.963,0.037
3960,2022,Full Season,7956.0,2022-05-28,0.79,87,365,312,2.83,0,1,0,0,0,0,0.8097,0.1903
3990,2022,Full Season,1575.9,2022-06-25,0.81,99,730,968,29.06,1,2,0,0,0,0,0.6509,0.3491
3993,2022,Full Season,256.64,2022-03-12,0.5,29,365,71,12.29,2,0,1,0,0,0,0.8018,0.1982
4029,2022,Full Season,2889.15,2022-06-25,0.63,162,730,976,17.84,1,1,1,0,0,1,0.3902,0.6098
4065,2022,Full Season,1926.1,2022-05-14,0.5,99,1095,978,48.37,2,0,2,0,0,0,0.8784,0.1216
4189,2022,Full Season,1156.0,2022-05-28,0.75,66,365,291,33.23,0,1,0,0,0,0,0.8214,0.1786
4284,2022,Full Season,1156.0,2022-06-25,0.75,78,365,303,82.18,0,2,0,0,0,0,0.7619,0.2381
4296,2022,Full Season,194.34,2022-04-09,0.25,159,1095,815,63.09,0,0,0,1,0,0,0.8287,0.1713
4764,2022,Full Season,3151.8,2022-04-24,0.25,162,1095,1094,37.83,3,0,0,2,0,1,0.3621,0.6379
4866,2022,Full Season,6128.5,2022-05-14,0.38,162,1095,1108,20.98,2,3,1,0,0,0,0.6696,0.3304
4873,2022,Full Season,7004.0,2022-06-25,0.81,162,1095,1111,9.54,0,2,0,0,0,1,0.3296,0.6704
4888,2022,Full Season,1926.1,2022-06-25,1.0,101,1095,1073,82.18,0,1,0,0,0,0,0.5806,0.4194
4919,2022,Full Season,15759.0,2022-06-25,0.31,159,1095,1091,47.39,2,1,2,0,0,1,0.4475,0.5525
4941,2022,Full Season,437.75,2022-06-25,0.75,159,1095,1000,273.73,0,0,0,1,0,1,0.4104,0.5896
4954,2022,Full Season,2315.8,2022-06-25,0.0,22,0,128,52.21,0,0,0,0,0,0,0.9178,0.0822
4998,2022,Full Season,119.42,1970-01-01,0.0,162,1095,761,29.59,0,1,0,0,0,0,0.61,0.39
4999,2022,Full Season,437.75,2022-06-25,0.63,159,1095,1054,26.22,0,2,1,0,0,0,0.5046,0.4954
5048,2022,Full Season,437.75,2022-06-25,0.88,159,730,963,53.53,0,0,1,0,0,0,0.7188,0.2812
5051,2022,Full Season,5304.0,2022-06-25,1.0,85,365,430,27.17,0,1,0,0,0,0,0.7122,0.2878
5084,2022,Full Season,437.75,2022-05-14,0.5,159,1095,1054,58.29,2,2,1,0,0,0,0.7788,0.2212
5200,2022,Full Season,118.04,2022-02-26,1.0,9,365,248,17.84,0,0,0,0,0,0,0.6947,0.3053
5359,2022,Full Season,3064.25,2022-05-28,0.63,162,730,808,300.61,0,3,0,0,0,0,0.8071,0.1929
5410,2022,Full Season,596.48,1970-01-01,0.0,22,365,390,19.18,0,0,0,0,0,0,0.7459,0.2541
5501,2022,Full Season,2626.5,2022-05-22,0.5,159,1095,1103,1852.66,1,2,1,0,0,0,0.7381,0.2619
5506,2022,Full Season,2626.5,1970-01-01,0.0,159,1095,979,47.79,0,0,0,1,0,1,0.3793,0.6207
5530,2022,Full Season,437.75,2022-05-22,0.5,159,730,600,0.0,1,1,0,1,0,0,0.8189,0.1811
5557,2022,Full Season,2363.85,2022-05-28,0.33,162,1095,1090,26.81,0,2,0,1,0,0,0.6948,0.3052
5572,2022,Full Season,476.0,2022-03-12,0.25,81,730,306,33.23,6,0,0,1,0,0,0.7415,0.2585
5580,2022,Full Season,1575.9,2022-06-25,0.44,2,1095,1095,58.29,0,2,0,1,0,0,0.7687,0.2313
5589,2022,Full Season,476.0,2022-06-25,0.63,25,730,393,50.46,1,1,0,1,0,0,0.7492,0.2508
5627,2022,Full Season,5804.34,2022-05-28,0.29,14,1095,1076,62.69,0,0,1,1,0,0,0.9504,0.0496
5830,2022,Full Season,2363.85,2022-06-25,0.75,162,1095,1049,46.25,0,1,1,0,0,1,0.3541,0.6459
5889,2022,Full Season,1575.9,2022-06-25,0.75,162,365,516,70.93,1,1,1,0,0,0,0.6818,0.3182
6118,2022,Full Season,2276.3,2022-06-25,0.88,162,1095,1095,60.17,1,2,0,0,0,1,0.2867,0.7133
6230,2022,Full Season,1084.32,2022-05-22,0.14,101,365,505,63.09,1,1,0,1,0,0,0.782,0.218
6281,2022,Flex Plan,672.0,1970-01-01,0.0,39,1095,1059,11.04,0,1,0,0,0,0,0.5504,0.4496
6323,2022,Full Season,5690.75,2022-05-28,0.85,162,1095,1070,2.83,0,1,0,0,0,0,0.5956,0.4044
6477,2022,Full Season,1575.9,2022-06-25,0.88,162,1095,1088,56.08,0,2,0,0,0,1,0.2763,0.7237
6529,2022,Full Season,2276.3,2022-05-28,0.63,162,365,517,8.55,0,0,0,1,0,0,0.7373,0.2627
6669,2022,Full Season,326.65,1970-01-01,0.0,162,1095,948,6.46,0,0,0,1,0,0,0.5207,0.4793
6678,2022,Full Season,1400.8,2022-06-25,0.75,162,365,452,8.55,0,1,1,0,0,0,0.6144,0.3856
6766,2022,Full Season,1926.1,2022-05-28,0.56,162,1095,1054,33.3,0,1,1,0,0,0,0.6621,0.3379
6798,2022,Full Season,2626.5,2022-06-25,0.88,159,1095,1053,5.79,0,2,0,0,0,1,0.2497,0.7503
6981,2022,Full Season,2276.3,2022-06-25,0.75,100,1095,1066,23.14,1,3,0,0,0,0,0.5601,0.4399
6986,2022,Full Season,1575.9,2022-04-09,0.13,162,1095,1053,10.85,4,0,0,2,0,1,0.3941,0.6059
7003,2022,Full Season,411.19,2022-03-12,1.0,1,365,15,0.0,0,0,0,0,0,0,0.5478,0.4522
7058,2022,Half Season,2436.0,2022-05-22,0.8,9,1095,976,17.91,0,0,0,0,0,0,0.9576,0.0424
7090,2022,Full Season,2276.3,2022-06-25,0.63,103,730,1076,12.75,0,1,1,0,0,0,0.5567,0.4433
7129,2022,Full Season,1271.22,2022-05-28,0.75,162,0,960,0.0,0,0,1,0,0,0,0.8235,0.1765
7140,2022,Full Season,903.34,2022-04-09,0.14,162,730,951,5.68,3,0,0,2,0,0,0.6413,0.3587
7516,2022,Half Season,296.0,2022-05-28,0.67,17,730,944,34.74,0,1,0,0,0,0,0.9049,0.0951
7558,2022,Full Season,1400.8,2022-06-25,0.56,99,730,670,27.58,0,0,0,1,0,0,0.7504,0.2496
7647,2022,Full Season,2276.3,2022-05-14,0.38,162,1095,1090,46.25,2,0,1,1,0,0,0.7035,0.2965
7702,2022,Full Season,952.0,2022-06-25,0.69,21,0,246,12.75,1,3,0,0,0,0,0.8696,0.1304
7836,2022,Full Season,2188.96,2022-06-25,0.93,47,365,272,5.68,0,1,0,0,0,0,0.6485,0.3515
7852,2022,Full Season,787.95,2022-05-14,0.38,162,1095,1055,23.26,2,1,2,0,0,0,0.7224,0.2776
7952,2022,Flex Plan,134.0,2022-06-25,0.0,15,365,326,2.83,0,0,0,0,0,0,0.9505,0.0495
8006,2022,Full Season,2276.3,2022-06-25,0.38,162,730,944,59.73,1,2,0,1,0,0,0.6494,0.3506
8043,2022,Flex Plan,335.0,1970-01-01,0.0,15,1095,875,17.84,0,0,0,0,0,0,0.7643,0.2357
8117,2022,Full Season,2210.0,2022-06-25,0.88,162,1095,1081,21.19,1,2,0,0,0,1,0.2664,0.7336
8309,2022,Flex Plan,222.0,1970-01-01,0.0,14,365,32,10.46,0,0,0,0,0,0,0.7873,0.2127
8482,2022,Full Season,653.3,2022-04-24,0.2,162,1095,947,50.84,0,0,0,1,0,0,0.7815,0.2185
8923,2022,Full Season,787.95,2022-06-25,0.63,101,1095,1076,11.98,1,2,1,0,0,0,0.584,0.416
8950,2022,Full Season,1050.6,2022-06-25,0.38,161,1095,1055,27.17,6,0,0,1,0,1,0.4424,0.5576
9004,2022,Full Season,1267.5,2022-05-22,1.0,3,0,3,0.0,0,0,0,0,0,0,0.9577,0.0423
9101,2022,Full Season,875.5,2022-04-09,0.25,159,1095,1054,47.74,4,0,1,1,0,0,0.5373,0.4627
9132,2022,Full Season,4377.5,2022-06-25,0.75,99,730,992,27.17,1,1,1,0,0,0,0.5407,0.4593
9281,2022,Full Season,4692.0,2022-06-25,0.56,87,365,388,48.26,2,1,1,0,0,0,0.8402,0.1598
9380,2022,Full Season,6662.88,2022-05-28,0.56,101,1095,1089,70.42,0,1,1,0,0,0,0.8199,0.1801
9420,2022,Full Season,1400.8,2022-05-22,0.56,162,1095,1047,19.18,1,1,1,0,0,0,0.7007,0.2993
9450,2022,Full Season,437.75,2022-06-25,0.5,159,730,986,8.55,0,0,1,1,0,0,0.5295,0.4705
9542,2022,Full Season,2626.5,2022-05-28,0.38,32,1095,1102,44.96,0,0,0,1,0,0,0.8697,0.1303
9591,2022,Full Season,4420.0,2022-06-25,0.88,101,1095,1068,21.65,0,1,0,0,0,0,0.5792,0.4208
9627,2022,Full Season,1575.9,2022-06-25,0.58,72,1095,1090,10.85,0,1,1,0,0,0,0.5937,0.4063
9815,2022,Full Season,1105.0,2022-06-25,1.0,123,1095,1083,23.26,0,1,0,0,0,0,0.5312,0.4688
10019,2022,Full Season,1050.6,2022-06-25,0.25,100,1095,1054,17.84,7,0,0,1,0,0,0.5309,0.4691
10135,2022,Full Season,700.4,1970-01-01,0.0,162,730,963,33.23,0,0,0,1,0,0,0.5357,0.4643
10202,2022,Full Season,850.72,2022-03-12,0.27,86,365,373,6.14,4,0,0,1,0,0,0.7426,0.2574
10368,2022,Full Season,700.4,2022-05-22,0.75,162,730,968,17.84,1,2,0,0,0,0,0.7333,0.2667
10675,2022,Full Season,2276.3,2022-05-14,0.56,162,730,983,19.63,2,1,1,0,0,0,0.7037,0.2963
10964,2022,Full Season,1575.9,2022-06-25,0.63,44,730,747,51.41,1,2,1,0,0,0,0.7786,0.2214
10998,2022,Full Season,5253.0,1970-01-01,0.0,159,730,864,41.92,0,0,0,1,0,0,0.5402,0.4598
11051,2022,Full Season,2276.3,2022-06-25,0.81,15,1095,1075,63.09,1,2,0,0,0,0,0.704,0.296
11071,2022,Full Season,2805.0,2022-05-28,0.5,101,1095,531,22.27,0,1,1,0,0,0,0.8726,0.1274
11130,2022,Full Season,935.0,2022-06-25,1.0,162,730,1000,50.09,0,1,0,0,0,1,0.2992,0.7008
11139,2022,Full Season,875.5,2022-06-25,0.69,159,1095,1084,149.03,0,1,1,0,0,1,0.4246,0.5754
11215,2022,Full Season,2101.2,2022-06-25,0.63,161,1095,1053,46.25,0,1,1,0,0,1,0.4195,0.5805
11350,2022,Full Season,3414.45,2022-06-25,0.29,162,1095,1094,23.35,3,0,1,1,0,1,0.3257,0.6743
11429,2022,Full Season,1632.0,2022-05-28,0.5,60,365,285,47.74,0,0,0,1,0,0,0.8326,0.1674
11445,2022,Full Season,476.0,2022-06-25,1.0,34,365,259,19.63,0,1,0,0,0,0,0.8184,0.1816
11506,2022,Full Season,875.5,1970-01-01,0.0,38,1095,1027,46.25,0,0,0,1,0,0,0.6032,0.3968
11631,2022,Full Season,459.46,2022-06-25,0.88,162,1095,1058,1.84,0,0,1,0,0,1,0.3398,0.6602
11912,2022,Full Season,3151.8,2022-05-22,0.56,162,1095,1112,25.94,1,3,0,0,0,0,0.7231,0.2769
11921,2022,Full Season,1575.9,2022-03-12,0.06,162,730,976,46.25,6,1,0,1,0,1,0.3591,0.6409
12004,2022,Full Season,2244.0,2022-06-25,0.88,67,365,292,324.38,0,0,1,0,0,0,0.7031,0.2969
12020,2022,Full Season,8755.0,2022-05-28,0.78,159,1095,1114,53.53,0,1,0,0,0,0,0.7137,0.2863
12090,2022,Full Season,476.0,2022-06-25,0.75,39,730,479,2.83,0,3,0,0,0,0,0.742,0.258
12107,2022,Full Season,1575.9,2022-05-28,0.38,161,1095,1075,65.22,0,1,0,1,0,0,0.7118,0.2882
12152,2022,Full Season,875.5,2022-05-28,0.13,24,1095,864,59.73,0,0,0,1,0,0,0.6883,0.3117
12480,2022,Full Season,6566.25,2022-05-28,0.21,159,730,977,48.37,0,0,0,1,0,0,0.7522,0.2478
12524,2022,Full Season,841.1,2022-06-25,1.0,4,730,144,37.83,0,0,0,0,0,0,0.7771,0.2229
12547,2022,Full Season,646.21,2022-06-25,0.25,162,1095,668,74.68,0,0,0,1,0,0,0.7294,0.2706
12551,2022,Full Season,247.42,1970-01-01,0.0,162,1095,858,59.13,0,0,0,1,0,0,0.6625,0.3375
12696,2022,Full Season,1138.15,2022-05-22,0.75,100,1095,1054,25.94,1,2,0,0,0,0,0.8512,0.1488
13075,2022,Full Season,2188.75,1970-01-01,0.0,1,730,975,50.84,0,0,0,1,0,0,0.6107,0.3893
13116,2022,Full Season,2276.3,2022-06-25,0.75,162,1095,1089,58.29,1,3,0,0,0,1,0.3502,0.6498
13125,2022,Full Season,251.24,2022-03-12,0.4,159,730,818,29.38,3,0,0,1,0,0,0.7342,0.2658
13304,2022,Full Season,437.75,2022-04-24,0.25,159,730,964,13.37,3,1,1,1,0,0,0.8263,0.1737
13427,2022,Full Season,3151.8,2022-04-24,0.33,159,1095,1116,178.22,3,0,1,1,0,1,0.4684,0.5316
13443,2022,Full Season,5950.0,2022-06-25,1.0,162,730,958,26.75,0,1,0,0,0,0,0.5875,0.4125
13492,2022,Full Season,1530.0,2022-05-28,0.56,162,1095,1053,11.36,0,3,0,0,0,0,0.6666,0.3334
13495,2022,Full Season,10200.0,2022-06-25,0.78,100,0,325,15.07,0,2,0,0,0,0,0.8984,0.1016
13500,2022,Full Season,22100.0,2022-05-14,0.44,158,1095,1101,47.74,2,0,2,0,0,0,0.7573,0.2427
13541,2022,Full Season,309.88,2022-06-25,1.5,5,0,151,25.94,0,0,0,0,0,0,0.9374,0.0626
13603,2022,Full Season,1428.0,2022-06-25,0.81,53,1095,1094,41.92,0,0,1,0,0,0,0.5704,0.4296
13608,2022,Full Season,4552.6,2022-06-25,0.88,79,1095,1073,26.81,0,1,0,0,0,0,0.5792,0.4208
13761,2022,Full Season,1313.25,2022-06-25,0.83,95,1095,1090,17.0,0,2,0,0,0,0,0.5206,0.4794
13791,2022,Full Season,4552.6,2022-06-25,0.78,162,365,521,33.3,0,0,1,0,0,0,0.7236,0.2764
13849,2022,Full Season,1050.6,2022-06-25,1.0,161,1095,1053,48.37,0,1,0,0,0,1,0.2881,0.7119
14109,2022,Full Season,10506.0,2022-06-25,0.88,159,1095,1109,38.15,0,0,1,0,0,1,0.3874,0.6126
14136,2022,Full Season,3400.0,2022-03-12,0.03,75,730,747,10.7,6,1,0,1,0,0,0.6001,0.3999
14302,2022,Full Season,2188.75,2022-05-28,0.13,1,730,975,59.73,0,0,0,1,0,0,0.8864,0.1136
14387,2022,Full Season,2276.3,2022-05-28,0.56,162,730,978,11.36,0,0,0,1,0,0,0.6878,0.3122
14489,2022,Full Season,10608.0,2022-06-25,0.63,82,365,515,17.0,0,0,1,0,0,0,0.7845,0.2155
14692,2022,Full Season,2210.0,2022-06-25,0.81,103,1095,1076,19.18,0,2,0,0,0,0,0.5206,0.4794
14763,2022,Full Season,2276.3,2022-02-26,0.13,162,1095,1116,47.74,7,0,0,1,0,0,0.5124,0.4876
15154,2022,Full Season,437.75,2022-05-22,0.5,159,1095,1054,52.45,1,4,0,0,0,0,0.7565,0.2435
15380,2022,Full Season,1926.1,2022-05-14,0.44,68,730,293,27.17,2,2,1,0,0,0,0.8495,0.1505
15440,2022,Full Season,1575.9,2022-05-22,0.63,110,1095,1062,10.85,1,3,0,0,0,0,0.8454,0.1546
15529,2022,Full Season,875.5,2022-06-25,1.0,117,1095,1080,45.06,0,1,0,0,0,0,0.5451,0.4549
15535,2022,Full Season,2346.0,2022-06-25,0.94,54,730,978,10.5,0,1,0,0,0,1,0.4404,0.5596
15593,2022,Full Season,3064.25,2022-05-22,0.5,162,1095,1114,48.37,1,1,0,1,0,0,0.6786,0.3214
15703,2022,Full Season,7004.0,2022-05-28,0.88,162,730,727,8.55,0,1,0,0,0,0,0.7453,0.2547
15715,2022,Full Season,5253.0,2022-05-22,0.5,159,730,957,9.54,1,2,1,0,0,0,0.7785,0.2215
15816,2022,Full Season,2346.0,2022-05-28,0.38,33,365,431,42.31,0,0,1,1,0,0,0.8967,0.1033
15980,2022,Full Season,1050.6,2022-06-25,0.69,161,1095,1084,17.84,0,1,1,0,0,1,0.3431,0.6569
16015,2022,Full Season,226.15,1970-01-01,0.0,162,1095,919,26.68,0,0,0,1,0,0,0.6595,0.3405
16036,2022,Full Season,437.75,2022-06-25,0.38,159,1095,1026,34.74,1,1,0,1,0,0,0.6235,0.3765
16046,2022,Full Season,7004.0,2022-06-25,0.75,110,1095,1110,10.85,0,0,0,1,0,0,0.517,0.483
16070,2022,Full Season,1050.6,2022-05-28,0.56,161,1095,1082,10.85,0,0,1,0,0,0,0.6829,0.3171
16072,2022,Full Season,875.5,2022-04-09,0.31,159,1095,1054,16.2,4,1,0,1,0,0,0.5209,0.4791
16175,2022,Full Season,1575.9,2022-06-25,1.0,162,1095,1090,44.7,0,1,0,0,0,1,0.3006,0.6994
16192,2022,Half Season,2436.0,2022-05-22,0.8,1,0,226,20.13,0,1,0,0,0,0,0.9358,0.0642
16245,2022,Full Season,4040.0,1970-01-01,0.0,102,1095,1101,63.09,0,0,0,1,0,1,0.416,0.584
16331,2022,Full Season,476.0,2022-05-22,0.38,53,730,718,25.94,1,1,0,1,0,0,0.8828,0.1172
16378,2022,Full Season,4552.6,2022-05-28,0.19,162,1095,1054,37.83,0,0,0,1,0,0,0.6034,0.3966
16416,2022,Full Season,5253.0,2022-06-25,1.0,159,1095,1108,1.84,0,1,0,0,0,1,0.3063,0.6937
16426,2022,Full Season,1400.8,2022-05-14,0.38,79,1095,969,52.45,2,0,1,1,0,0,0.8824,0.1176
16483,2022,Full Season,525.3,2022-05-28,0.75,50,365,808,70.93,0,2,0,0,0,0,0.843,0.157
16535,2022,Full Season,1843.82,2022-06-25,1.0,19,365,244,17.84,0,1,0,0,0,0,0.7582,0.2418
16539,2022,Full Season,6128.5,2022-06-25,0.94,162,1095,1110,8.55,0,1,0,0,0,1,0.2863,0.7137
16613,2022,Full Season,4377.5,2022-06-25,0.94,102,730,1003,8.11,0,1,0,0,0,0,0.5573,0.4427
16656,2022,Full Season,579.22,2022-04-09,0.29,14,1095,578,23.26,1,1,1,0,0,0,0.8375,0.1625
16775,2022,Full Season,1400.8,2022-06-25,0.56,162,1095,1054,23.14,0,2,1,0,0,1,0.426,0.574
16892,2022,Full Season,6128.5,2022-05-22,0.31,162,730,711,51.68,1,1,0,1,0,0,0.7741,0.2259
16924,2022,Full Season,2276.3,2022-03-12,0.25,162,1095,1070,33.3,6,0,0,1,0,1,0.2821,0.7179
17101,2022,Full Season,247.42,1970-01-01,0.0,162,730,782,17.91,0,0,0,1,0,0,0.6631,0.3369
17137,2022,Full Season,2276.3,2022-06-25,0.63,162,1095,1056,49.95,2,0,2,0,0,1,0.4507,0.5493
17184,2022,Full Season,437.75,2022-04-24,0.13,114,1095,1033,13.37,3,0,0,2,0,0,0.6349,0.3651
17191,2022,Half Season,1160.0,2022-05-22,0.6,5,1095,1091,47.79,0,2,0,0,0,0,0.9548,0.0452
17316,2022,Full Season,1575.9,2022-06-25,0.25,115,1095,1111,11.04,7,0,0,1,0,0,0.5319,0.4681
17341,2022,Full Season,12257.0,2022-05-28,0.78,68,1095,1063,10.7,0,1,0,0,0,0,0.8074,0.1926
17412,2022,Full Season,2224.92,1970-01-01,0.0,159,730,831,10.5,0,0,0,1,0,0,0.578,0.422
17418,2022,Full Season,2276.3,2022-05-28,0.63,162,730,958,48.37,0,1,1,0,0,0,0.728,0.272
17483,2022,Half Season,414.0,2022-02-26,1.0,8,1095,826,63.09,0,0,0,0,0,0,0.7779,0.2221
17484,2022,Full Season,3151.8,2022-06-25,0.88,100,1095,1091,35.95,0,1,0,0,0,0,0.5831,0.4169
17489,2022,Full Season,787.95,2022-05-22,0.38,162,1095,1070,20.13,1,1,2,0,0,0,0.7669,0.2331
17524,2022,Full Season,5253.0,2022-06-25,0.94,159,730,944,6.46,0,1,0,0,0,0,0.5533,0.4467
17545,2022,Full Season,2346.0,2022-06-25,0.81,162,365,387,23.14,1,2,0,0,0,0,0.5782,0.4218
17575,2022,Full Season,1400.8,1970-01-01,0.0,162,1095,1048,27.17,0,0,0,1,0,1,0.3478,0.6522
17598,2022,Full Season,1138.15,2022-05-28,0.63,95,730,320,0.0,0,1,1,0,0,0,0.8777,0.1223
17643,2022,Full Season,4552.6,2022-06-25,0.88,162,1095,1095,33.3,0,0,1,0,0,1,0.3648,0.6352
